review_id,text,sentiment,rating
1397,"Great product, love it! ",positive,5
1398,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1399,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1400,"Terrible quality, waste of money. ",negative,1
1401,"Great product, love it! Great product, love it! ",positive,5
1402,"Great product, love it! ",positive,5
1403,"Great product, love it! ",positive,5
1404,"Terrible quality, waste of money. ",negative,1
1405,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1406,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1407,"It is okay, nothing special. ",neutral,3
1408,"It is okay, nothing special. ",neutral,3
1409,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1410,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1411,"Great product, love it! Great product, love it! ",positive,5
1412,"Great product, love it! ",positive,5
1413,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1414,"Great product, love it! ",positive,5
1415,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1416,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1417,"Great product, love it! ",positive,5
1418,"Great product, love it! ",positive,5
1419,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1420,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1421,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1422,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1423,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1424,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1425,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1426,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1427,"Great product, love it! Great product, love it! ",positive,5
1428,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1429,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1430,"It is okay, nothing special. ",neutral,3
1431,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1432,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1433,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1434,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1435,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1436,"Great product, love it! Great product, love it! ",positive,5
1437,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1438,"Terrible quality, waste of money. ",negative,1
1439,"Great product, love it! ",positive,5
1440,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1441,"It is okay, nothing special. ",neutral,3
1442,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1443,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1444,"Great product, love it! Great product, love it! ",positive,5
1445,"It is okay, nothing special. ",neutral,3
1446,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1447,"Terrible quality, waste of money. ",negative,1
1448,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1449,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1450,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1451,"Terrible quality, waste of money. ",negative,1
1452,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1453,"It is okay, nothing special. ",neutral,3
1454,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1455,"Great product, love it! ",positive,5
1456,"It is okay, nothing special. ",neutral,3
1457,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1458,"Terrible quality, waste of money. ",negative,1
1459,"Great product, love it! Great product, love it! ",positive,5
1460,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1461,"Great product, love it! Great product, love it! ",positive,5
1462,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1463,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1464,"Terrible quality, waste of money. ",negative,1
1465,"It is okay, nothing special. ",neutral,3
1466,"Great product, love it! Great product, love it! ",positive,5
1467,"It is okay, nothing special. ",neutral,3
1468,"Great product, love it! ",positive,5
1469,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1470,"It is okay, nothing special. ",neutral,3
1471,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1472,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1473,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1474,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1475,"Great product, love it! Great product, love it! ",positive,5
1476,"Terrible quality, waste of money. ",negative,1
1477,"It is okay, nothing special. ",neutral,3
1478,"It is okay, nothing special. ",neutral,3
1479,"It is okay, nothing special. ",neutral,3
1480,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1481,"It is okay, nothing special. ",neutral,3
1482,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1483,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1484,"Great product, love it! ",positive,5
1485,"Great product, love it! Great product, love it! ",positive,5
1486,"Great product, love it! ",positive,5
1487,"Great product, love it! Great product, love it! ",positive,5
1488,"Terrible quality, waste of money. ",negative,1
1489,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1490,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1491,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1492,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1493,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1494,"Great product, love it! Great product, love it! ",positive,5
1495,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1496,"Terrible quality, waste of money. ",negative,1
1497,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1498,"Terrible quality, waste of money. ",negative,1
1499,"Great product, love it! Great product, love it! ",positive,5
1500,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1501,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1502,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1503,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1504,"Great product, love it! ",positive,5
1505,"Great product, love it! Great product, love it! ",positive,5
1506,"Great product, love it! ",positive,5
1507,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1508,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1509,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1510,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1511,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1512,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1513,"It is okay, nothing special. ",neutral,3
1514,"Great product, love it! ",positive,5
1515,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1516,"Great product, love it! Great product, love it! ",positive,5
1517,"Terrible quality, waste of money. ",negative,1
1518,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1519,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1520,"It is okay, nothing special. ",neutral,3
1521,"Great product, love it! Great product, love it! ",positive,5
1522,"It is okay, nothing special. ",neutral,3
1523,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1524,"Great product, love it! Great product, love it! ",positive,5
1525,"Terrible quality, waste of money. ",negative,1
1526,"Great product, love it! Great product, love it! ",positive,5
1527,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1528,"Great product, love it! ",positive,5
1529,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1530,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1531,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1532,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1533,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1534,"Great product, love it! Great product, love it! ",positive,5
1535,"Great product, love it! Great product, love it! ",positive,5
1536,"Great product, love it! ",positive,5
1537,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1538,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1539,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1540,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1541,"Terrible quality, waste of money. ",negative,1
1542,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1543,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1544,"Great product, love it! Great product, love it! ",positive,5
1545,"It is okay, nothing special. ",neutral,3
1546,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1547,"It is okay, nothing special. ",neutral,3
1548,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1549,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1550,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1551,"It is okay, nothing special. ",neutral,3
1552,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1553,"It is okay, nothing special. ",neutral,3
1554,"It is okay, nothing special. ",neutral,3
1555,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1556,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1557,"Terrible quality, waste of money. ",negative,1
1558,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1559,"It is okay, nothing special. ",neutral,3
1560,"It is okay, nothing special. ",neutral,3
1561,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1562,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1563,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1564,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1565,"It is okay, nothing special. ",neutral,3
1566,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1567,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1568,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1569,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1570,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1571,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1572,"Great product, love it! Great product, love it! ",positive,5
1573,"Terrible quality, waste of money. ",negative,1
1574,"It is okay, nothing special. ",neutral,3
1575,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1576,"Great product, love it! ",positive,5
1577,"Great product, love it! ",positive,5
1578,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1579,"Terrible quality, waste of money. ",negative,1
1580,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1581,"Great product, love it! ",positive,5
1582,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1583,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1584,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1585,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1586,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1587,"Terrible quality, waste of money. ",negative,1
1588,"Great product, love it! Great product, love it! ",positive,5
1589,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1590,"Terrible quality, waste of money. ",negative,1
1591,"Terrible quality, waste of money. ",negative,1
1592,"It is okay, nothing special. ",neutral,3
1593,"Great product, love it! Great product, love it! ",positive,5
1594,"Great product, love it! ",positive,5
1595,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1596,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1597,"Great product, love it! ",positive,5
1598,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1599,"Great product, love it! ",positive,5
1600,"It is okay, nothing special. ",neutral,3
1601,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1602,"Great product, love it! ",positive,5
1603,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1604,"Great product, love it! Great product, love it! ",positive,5
1605,"Great product, love it! Great product, love it! ",positive,5
1606,"Terrible quality, waste of money. ",negative,1
1607,"Great product, love it! Great product, love it! ",positive,5
1608,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1609,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1610,"Terrible quality, waste of money. ",negative,1
1611,"It is okay, nothing special. ",neutral,3
1612,"Terrible quality, waste of money. ",negative,1
1613,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1614,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1615,"Great product, love it! ",positive,5
1616,"Terrible quality, waste of money. ",negative,1
1617,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1618,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1619,"Terrible quality, waste of money. ",negative,1
1620,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1621,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1622,"Great product, love it! Great product, love it! ",positive,5
1623,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1624,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1625,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1626,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1627,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1628,"Terrible quality, waste of money. ",negative,1
1629,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1630,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1631,"It is okay, nothing special. ",neutral,3
1632,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1633,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1634,"It is okay, nothing special. ",neutral,3
1635,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1636,"Great product, love it! Great product, love it! ",positive,5
1637,"Great product, love it! Great product, love it! ",positive,5
1638,"Great product, love it! Great product, love it! ",positive,5
1639,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1640,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1641,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1642,"It is okay, nothing special. ",neutral,3
1643,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1644,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1645,"Great product, love it! Great product, love it! ",positive,5
1646,"It is okay, nothing special. ",neutral,3
1647,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1648,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1649,"It is okay, nothing special. ",neutral,3
1650,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1651,"Great product, love it! ",positive,5
1652,"Great product, love it! ",positive,5
1653,"Great product, love it! ",positive,5
1654,"Great product, love it! ",positive,5
1655,"Great product, love it! Great product, love it! ",positive,5
1656,"It is okay, nothing special. ",neutral,3
1657,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1658,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1659,"Great product, love it! ",positive,5
1660,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1661,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1662,"Terrible quality, waste of money. ",negative,1
1663,"It is okay, nothing special. ",neutral,3
1664,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1665,"It is okay, nothing special. ",neutral,3
1666,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1667,"Great product, love it! Great product, love it! ",positive,5
1668,"It is okay, nothing special. ",neutral,3
1669,"Great product, love it! Great product, love it! ",positive,5
1670,"It is okay, nothing special. ",neutral,3
1671,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1672,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1673,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1674,"It is okay, nothing special. ",neutral,3
1675,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1676,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1677,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1678,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1679,"Great product, love it! ",positive,5
1680,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1681,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1682,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1683,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1684,"It is okay, nothing special. ",neutral,3
1685,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1686,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1687,"It is okay, nothing special. ",neutral,3
1688,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1689,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1690,"It is okay, nothing special. ",neutral,3
1691,"Great product, love it! Great product, love it! ",positive,5
1692,"Terrible quality, waste of money. ",negative,1
1693,"Great product, love it! ",positive,5
1694,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1695,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1696,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1697,"Great product, love it! ",positive,5
1698,"Great product, love it! Great product, love it! ",positive,5
1699,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1700,"Terrible quality, waste of money. ",negative,1
1701,"It is okay, nothing special. ",neutral,3
1702,"Great product, love it! Great product, love it! ",positive,5
1703,"Great product, love it! ",positive,5
1704,"Terrible quality, waste of money. ",negative,1
1705,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1706,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1707,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1708,"Great product, love it! Great product, love it! ",positive,5
1709,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1710,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1711,"Great product, love it! Great product, love it! ",positive,5
1712,"Great product, love it! Great product, love it! ",positive,5
1713,"It is okay, nothing special. ",neutral,3
1714,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1715,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1716,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1717,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1718,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1719,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1720,"Great product, love it! ",positive,5
1721,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1722,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1723,"Great product, love it! Great product, love it! ",positive,5
1724,"Great product, love it! ",positive,5
1725,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1726,"Great product, love it! Great product, love it! ",positive,5
1727,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1728,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1729,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1730,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1731,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1732,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1733,"Terrible quality, waste of money. ",negative,1
1734,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1735,"Great product, love it! Great product, love it! ",positive,5
1736,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1737,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1738,"Great product, love it! ",positive,5
1739,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1740,"Great product, love it! ",positive,5
1741,"It is okay, nothing special. ",neutral,3
1742,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1743,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1744,"Great product, love it! Great product, love it! ",positive,5
1745,"Great product, love it! Great product, love it! ",positive,5
1746,"Terrible quality, waste of money. ",negative,1
1747,"Great product, love it! Great product, love it! ",positive,5
1748,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1749,"It is okay, nothing special. ",neutral,3
1750,"Great product, love it! ",positive,5
1751,"Terrible quality, waste of money. ",negative,1
1752,"Great product, love it! ",positive,5
1753,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1754,"Great product, love it! Great product, love it! ",positive,5
1755,"It is okay, nothing special. ",neutral,3
1756,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1757,"It is okay, nothing special. ",neutral,3
1758,"Terrible quality, waste of money. ",negative,1
1759,"Great product, love it! ",positive,5
1760,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1761,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1762,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1763,"Great product, love it! Great product, love it! ",positive,5
1764,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1765,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1766,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1767,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1768,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1769,"Great product, love it! Great product, love it! ",positive,5
1770,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1771,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1772,"It is okay, nothing special. ",neutral,3
1773,"It is okay, nothing special. ",neutral,3
1774,"It is okay, nothing special. ",neutral,3
1775,"It is okay, nothing special. ",neutral,3
1776,"Great product, love it! ",positive,5
1777,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1778,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1779,"Great product, love it! ",positive,5
1780,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1781,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1782,"It is okay, nothing special. ",neutral,3
1783,"Terrible quality, waste of money. ",negative,1
1784,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1785,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1786,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1787,"Terrible quality, waste of money. ",negative,1
1788,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1789,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1790,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1791,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1792,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1793,"Terrible quality, waste of money. ",negative,1
1794,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1795,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1796,"Great product, love it! ",positive,5
1797,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1798,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1799,"Great product, love it! Great product, love it! ",positive,5
1800,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1801,"It is okay, nothing special. ",neutral,3
1802,"Terrible quality, waste of money. ",negative,1
1803,"Great product, love it! Great product, love it! ",positive,5
1804,"Great product, love it! ",positive,5
1805,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1806,"It is okay, nothing special. ",neutral,3
1807,"Terrible quality, waste of money. ",negative,1
1808,"Great product, love it! ",positive,5
1809,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1810,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1811,"Terrible quality, waste of money. ",negative,1
1812,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1813,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1814,"Great product, love it! Great product, love it! ",positive,5
1815,"Great product, love it! ",positive,5
1816,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1817,"Great product, love it! ",positive,5
1818,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1819,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1820,"Great product, love it! Great product, love it! ",positive,5
1821,"Great product, love it! ",positive,5
1822,"Great product, love it! ",positive,5
1823,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1824,"It is okay, nothing special. ",neutral,3
1825,"Terrible quality, waste of money. ",negative,1
1826,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1827,"Great product, love it! ",positive,5
1828,"It is okay, nothing special. ",neutral,3
1829,"It is okay, nothing special. ",neutral,3
1830,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1831,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1832,"Terrible quality, waste of money. ",negative,1
1833,"Terrible quality, waste of money. ",negative,1
1834,"Terrible quality, waste of money. Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1835,"It is okay, nothing special. ",neutral,3
1836,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1837,"Great product, love it! ",positive,5
1838,"Great product, love it! Great product, love it! ",positive,5
1839,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1840,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1841,"Great product, love it! ",positive,5
1842,"Great product, love it! ",positive,5
1843,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1844,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1845,"It is okay, nothing special. ",neutral,3
1846,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1847,"Great product, love it! ",positive,5
1848,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1849,"It is okay, nothing special. ",neutral,3
1850,"Terrible quality, waste of money. ",negative,1
1851,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1852,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1853,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1854,"It is okay, nothing special. ",neutral,3
1855,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1856,"Great product, love it! Great product, love it! Great product, love it! Great product, love it! ",positive,5
1857,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1858,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1859,"It is okay, nothing special. It is okay, nothing special. ",neutral,3
1860,"Terrible quality, waste of money. ",negative,1
1861,"It is okay, nothing special. ",neutral,3
1862,"Terrible quality, waste of money. Terrible quality, waste of money. ",negative,1
1863,"Great product, love it! Great product, love it! Great product, love it! ",positive,5
1864,"Terrible quality, waste of money. ",negative,1
